cases_key,date_ref,waitingtime,accountid,count_cases
29177,2020-07-25,3.0,0013j00002yyWhTAAU,1
29178,2020-07-30,27.0,0013j00002yyWhTAAU,1
29179,2020-08-26,9.0,0013j00002yyWhTAAU,1
29180,2020-07-15,5.0,0013j00002yoaZKAAY,1
29181,2020-07-15,5.0,0013j00002yoaZKAAY,1
29182,2020-07-21,16.0,0013j00002yoaZKAAY,1
29183,2020-03-10,6.0,0011L00002ZbPM1QAN,1
29184,2020-07-18,14.0,0013j00002u3OIQAA2,1
29185,2020-07-25,49.0,0013j00002u3OIQAA2,1
29186,2020-09-10,2.0,0013j00002u3OIQAA2,1
29187,2020-10-14,13.0,0013j000030CLhoAAG,1
29188,2020-10-24,9.0,0013j000030CLhoAAG,1
29189,2020-10-29,5.0,0013j000030CLhoAAG,1
29190,2020-07-21,15.0,0013j00002yyhFMAAY,1
29191,2020-08-03,7.0,0013j00002yyhFMAAY,1
29192,2020-07-25,10.0,0013j00002ypDOpAAM,1
29193,2020-10-07,3.0,0013j00002uDWsAAAW,1
29194,2020-09-30,5.0,0013j00002z07HsAAI,1
29195,2020-09-27,4.0,0013j00002zhTwiAAE,1
29196,2020-10-01,9.0,0013j00002zhTwiAAE,1
29197,2020-10-12,6.0,0013j0000304s8CAAQ,1
29198,2020-08-06,7.0,0013j00002yzphRAAQ,1
29199,2020-08-06,7.0,0013j00002yzphRAAQ,1
29200,2020-08-06,11.0,0013j00002yzphRAAQ,1
29201,2020-08-06,11.0,0013j00002yzphRAAQ,1
29202,2020-08-24,5.0,0013j00002yzphRAAQ,1
29203,2020-07-17,10.0,0013j00002yUvwWAAS,1
29204,2020-08-06,6.0,0013j00002z0IbpAAE,1
29205,2020-10-10,11.0,0013j00002z0IbpAAE,1
29206,2020-06-15,8.0,0013j00002u3rfoAAA,1
29207,2020-06-15,1451.0,0013j00002u3rfoAAA,1
29208,2020-09-12,13.0,0013j00002u3rfoAAA,1
29209,2020-06-28,16.0,0013j00002u3P58AAE,1
29210,2020-06-28,16.0,0013j00002u3P58AAE,1
29211,2020-07-11,17.0,0013j00002ymzzjAAA,1
29212,2020-06-29,5.0,0013j00002tvhWPAAY,1
29213,2020-06-29,5.0,0013j00002tvhWPAAY,1
29214,2020-07-30,13.0,0013j00002tvhWPAAY,1
29215,2020-06-23,17.0,0013j00002ye9YiAAI,1
29216,2020-06-23,17.0,0013j00002ye9YiAAI,1
29217,2020-10-15,12.0,0013j0000303IGwAAM,1
29218,2020-10-15,12.0,0013j0000303IGwAAM,1
29219,2020-07-08,4.0,0013j00002ymqoCAAQ,1
29220,2020-07-09,4.0,0013j00002ymqoCAAQ,1
29221,2020-09-11,17.0,0013j00002zPMKzAAO,1
29222,2020-09-11,17.0,0013j00002zPMKzAAO,1
29223,2020-10-27,4.0,0013j000030CLdWAAW,1
29224,2020-07-16,8.0,0013j00002yoVZUAA2,1
29225,2020-08-09,10.0,0013j00002yoVZUAA2,1
29226,2020-10-23,3.0,0013j00002zOtLrAAK,1
29227,2020-06-30,10.0,0013j00002yjUm8AAE,1
29228,2020-04-27,17.0,0011L00002Wdo5fQAB,1
29229,2020-10-26,48.0,0011L00002Wdo5fQAB,1
29230,2020-06-04,958.0,0011L00002Y3m59QAB,1
29231,2020-06-04,958.0,0011L00002Y3m59QAB,1
29232,2020-06-02,22.0,0013j00002u2edsAAA,1
29233,2020-06-02,22.0,0013j00002u2edsAAA,1
29234,2020-06-22,357.0,0013j00002u2edsAAA,1
29235,2020-07-04,3.0,0013j00002u2edsAAA,1
29236,2020-07-18,11.0,0013j00002u2edsAAA,1
29237,2020-07-15,10.0,0013j00002ylSXYAA2,1
29238,2020-05-17,9.0,0013j00002tu54qAAA,1
29239,2020-05-27,20.0,0013j00002tu54qAAA,1
29240,2020-09-15,7.0,0013j00002zQZDZAA4,1
29241,2020-09-18,2.0,0013j00002zQZDZAA4,1
29242,2020-09-18,2.0,0013j00002zQZDZAA4,1
29243,2020-09-18,2.0,0013j00002zQZDZAA4,1
29244,2020-09-20,10.0,0013j00002zQZDZAA4,1
29245,2020-10-05,7.0,0013j00002zQZDZAA4,1
29246,2020-05-26,11.0,0013j00002mY978AAC,1
29247,2020-06-04,17.0,0013j00002mY978AAC,1
29248,2020-10-06,31.0,0013j00002uDoxkAAC,1
29249,2020-10-06,31.0,0013j00002uDoxkAAC,1
29250,2020-10-27,7.0,0013j00002uDoxkAAC,1
29251,2020-06-09,14.0,0013j00002u3CEWAA2,1
29252,2020-06-09,14.0,0013j00002u3CEWAA2,1
29253,2020-06-18,3.0,0013j00002u3CEWAA2,1
29254,2020-06-18,3.0,0013j00002u3CEWAA2,1
29255,2020-07-12,11.0,0013j00002yoWcPAAU,1
29256,2020-08-14,13.0,0011L00002ZebkeQAB,1
29257,2020-08-16,7.0,0011L00002ZebkeQAB,1
29258,2020-09-01,82.0,0013j00002zOXhWAAW,1
29259,2020-09-06,19.0,0013j00002zOXhWAAW,1
29260,2020-09-06,19.0,0013j00002zOXhWAAW,1
29261,2020-09-06,19.0,0013j00002zOXhWAAW,1
29262,2020-09-19,6.0,0013j00002zOXhWAAW,1
29263,2020-09-09,2.0,0013j00002zezCLAAY,1
29264,2020-08-21,31.0,0013j00002z1TlmAAE,1
29265,2020-08-21,31.0,0013j00002z1TlmAAE,1
29266,2020-05-08,7.0,0013j00002tfEO4AAM,1
29267,2020-07-08,18.0,0013j00002ykNCWAA2,1
29268,2020-07-08,18.0,0013j00002ykNCWAA2,1
29269,2020-07-08,18.0,0013j00002ykNCWAA2,1
29270,2020-07-12,19.0,0013j00002ykNCWAA2,1
29271,2020-07-12,19.0,0013j00002ykNCWAA2,1
29272,2020-07-12,19.0,0013j00002ykNCWAA2,1
29273,2020-07-17,7.0,0013j00002ykNCWAA2,1
29274,2020-07-17,7.0,0013j00002ykNCWAA2,1
29275,2020-08-14,33.0,0013j00002ykNCWAA2,1
29276,2020-10-19,6.0,0013j000030Bi7KAAS,1
29277,2020-06-28,5.0,0013j00002mZOU7AAO,1
29278,2020-07-03,6.0,0013j00002mZOU7AAO,1
29279,2020-07-03,6.0,0013j00002mZOU7AAO,1
29280,2020-07-06,9.0,0013j00002mZOU7AAO,1
29281,2020-07-10,20.0,0013j00002mZOU7AAO,1
29282,2020-07-10,20.0,0013j00002mZOU7AAO,1
29283,2020-07-24,6.0,0013j00002mZOU7AAO,1
29284,2020-08-05,12.0,0013j00002mZOU7AAO,1
29285,2020-08-14,12.0,0013j00002mZOU7AAO,1
29286,2020-09-16,9.0,0013j00002mZOU7AAO,1
29287,2020-10-14,9.0,0013j00002mZOU7AAO,1
29288,2020-09-10,12.0,0013j00002yzsWWAAY,1
29289,2020-08-05,9.0,0013j00002z0FWQAA2,1
29290,2020-07-16,10.0,0013j00002yov4EAAQ,1
29291,2020-07-23,4.0,0013j00002yov4EAAQ,1
29292,2020-07-20,32.0,0013j00002mYJ7cAAG,1
29293,2020-07-23,21.0,0013j00002mYJ7cAAG,1
29294,2020-04-29,40.0,0013j00002tfzBCAAY,1
29295,2020-07-10,161.0,0013j00002ySWtaAAG,1
29296,2020-07-07,7.0,0013j00002u3MaDAAU,1
29297,2020-09-08,16.0,0013j00002zRJUeAAO,1
29298,2020-10-26,3.0,0013j00002zNRaaAAG,1
29299,2020-10-26,3.0,0013j00002zNRaaAAG,1
29300,2020-10-26,3.0,0013j00002zNRaaAAG,1
29301,2020-10-26,3.0,0013j00002zNRaaAAG,1
29302,2020-09-09,21.0,0013j00002zQmZSAA0,1
29303,2020-09-09,21.0,0013j00002zQmZSAA0,1
29304,2020-08-17,623.0,0013j00002zNJFAAA4,1
29305,2020-05-19,10.0,0013j00002sxrawAAA,1
29306,2020-08-12,7.0,0013j00002sxrawAAA,1
29307,2020-08-27,8.0,0013j00002sxrawAAA,1
29308,2020-09-02,7.0,0013j00002zQennAAC,1
29309,2020-10-21,6.0,0013j00002zhTbvAAE,1
29310,2020-09-01,6.0,0013j00002zR50qAAC,1
29311,2020-10-18,10.0,0013j00002zNypAAAS,1
29312,2020-09-08,7.0,0013j00002ypJkWAAU,1
29313,2020-09-14,1.0,0013j00002ypJkWAAU,1
29314,2020-06-16,10.0,0011L00002Y3ojLQAR,1
29315,2020-06-17,19.0,0011L00002Y3ojLQAR,1
29316,2020-06-16,57.0,0013j00002y8ZO0AAM,1
29317,2020-07-10,5.0,0013j00002yiGuVAAU,1
29318,2020-06-22,11.0,0013j00002yjnZWAAY,1
29319,2020-06-09,98.0,0013j00002txTVtAAM,1
29320,2020-07-06,3.0,0013j00002ynQz1AAE,1
29321,2020-07-04,14.0,0013j00002ym3beAAA,1
29322,2020-07-04,14.0,0013j00002ym3beAAA,1
29323,2020-08-05,7.0,0013j00002yzj4ZAAQ,1
29324,2020-03-07,7.0,0011L00002ebjlPQAQ,1
29325,2020-07-23,18.0,0011L00002ebjlPQAQ,1
29326,2020-08-06,29.0,0013j00002ypaptAAA,1
29327,2020-07-13,7.0,0013j00002u20wqAAA,1
29328,2020-07-14,24.0,0013j00002u20wqAAA,1
29329,2020-05-06,29.0,0013j00002ttcoJAAQ,1
29330,2020-03-10,18.0,0011L00002dag3uQAA,1
29331,2020-04-14,33.0,0011L00002dag3uQAA,1
29332,2020-04-17,14.0,0011L00002dag3uQAA,1
29333,2020-10-13,4.0,0011L00002dag3uQAA,1
29334,2020-10-13,4.0,0011L00002dag3uQAA,1
29335,2020-10-20,15.0,0013j0000303e93AAA,1
29336,2020-04-09,11.0,0013j00002sbVPtAAM,1
29337,2020-06-22,16.0,0013j00002tx7iZAAQ,1
29338,2020-07-31,19.0,0013j00002tx7iZAAQ,1
29339,2020-08-11,8.0,0013j00002tx7iZAAQ,1
29340,2020-09-08,8.0,0011L00002deKQSQA2,1
29341,2020-10-07,3.0,0013j00002uDcZWAA0,1
29342,2020-09-14,2.0,0013j00002zOctgAAC,1
29343,2020-06-22,36.0,0013j00002y8ZwtAAE,1
29344,2020-10-16,7.0,0013j0000303eBPAAY,1
29345,2020-09-05,10.0,0013j00002yyD9EAAU,1
29346,2020-09-09,3.0,0013j00002yyD9EAAU,1
29347,2020-09-08,3.0,0013j00002zQxmmAAC,1
29348,2020-09-08,3.0,0013j00002zQxmmAAC,1
29349,2020-09-09,11.0,0013j00002zQxmmAAC,1
29350,2020-10-02,7.0,0013j00002zQxmmAAC,1
29351,2020-08-25,4.0,0013j00002zOX2EAAW,1
29352,2020-10-20,11.0,0013j0000304RmWAAU,1
29353,2020-10-20,11.0,0013j0000304RmWAAU,1
29354,2020-10-20,11.0,0013j0000304RmWAAU,1
29355,2020-05-11,30.0,0013j00002ttcELAAY,1
29356,2020-05-11,30.0,0013j00002ttcELAAY,1
29357,2020-05-11,30.0,0013j00002ttcELAAY,1
29358,2020-07-08,3.0,0013j00002ygrpvAAA,1
29359,2020-07-28,7.0,0013j00002z0chqAAA,1
29360,2020-07-29,12.0,0013j00002z0hKIAAY,1
29361,2020-07-29,12.0,0013j00002z0hKIAAY,1
29362,2020-09-14,4.0,0013j00002zftA4AAI,1
29363,2020-06-04,8.0,0013j00002tglhxAAA,1
29364,2020-07-20,11.0,0013j00002u2bRtAAI,1
29365,2020-09-07,3.0,0013j00002z0AiDAAU,1
29366,2020-08-25,10.0,0013j00002z0LXCAA2,1
29367,2020-07-08,19.0,0013j00002u2egXAAQ,1
29368,2020-07-08,19.0,0013j00002u2egXAAQ,1
29369,2020-09-30,4.0,0013j00002u2egXAAQ,1
29370,2020-09-02,11.0,0013j00002zNRUHAA4,1
29371,2020-10-24,39.0,0013j00002tgQNuAAM,1
29372,2020-10-01,5.0,0013j00002zhE8QAAU,1
29373,2020-08-11,18.0,0011L00002WeWsNQAV,1
29374,2020-08-12,14.0,0011L00002WeWsNQAV,1
29375,2020-09-20,9.0,0011L00002WeWsNQAV,1
29376,2020-06-13,7.0,0013j00002qKpvAAAS,1
29377,2020-06-13,7.0,0013j00002qKpvAAAS,1
29378,2020-06-29,3.0,0013j00002qKpvAAAS,1
29379,2020-06-29,3.0,0013j00002qKpvAAAS,1
29380,2020-06-29,3.0,0013j00002qKpvAAAS,1
29381,2020-07-01,7.0,0013j00002qKpvAAAS,1
29382,2020-08-25,6.0,0013j00002qKpvAAAS,1
29383,2020-08-30,11.0,0013j00002qKpvAAAS,1
29384,2020-09-10,49.0,0013j00002younJAAQ,1
29385,2020-06-19,96.0,0013j00002yKuQeAAK,1
29386,2020-06-25,3.0,0013j00002yKuQeAAK,1
29387,2020-06-12,12.0,0013j00002yBPzOAAW,1
29388,2020-06-23,17.0,0013j00002yBPzOAAW,1
29389,2020-05-29,16.0,0013j00002u1z4UAAQ,1
29390,2020-05-29,16.0,0013j00002u1z4UAAQ,1
29391,2020-06-24,11.0,0013j00002u1z4UAAQ,1
29392,2020-10-02,2.0,0013j00002u1z4UAAQ,1
29393,2020-10-23,5.0,0013j00002u1z4UAAQ,1
29394,2020-09-30,5.0,0013j00002ykqYEAAY,1
29395,2020-10-28,3.0,0013j00002txTXAAA2,1
29396,2020-05-24,15.0,0013j00002tuX94AAE,1
29397,2020-05-24,15.0,0013j00002tuX94AAE,1
29398,2020-08-14,8.0,0013j00002u36PnAAI,1
29399,2020-08-24,6.0,0013j00002u36PnAAI,1
29400,2020-08-27,9.0,0013j00002u36PnAAI,1
29401,2020-09-22,2.0,0013j00002zftszAAA,1
29402,2020-09-22,2.0,0013j00002zftszAAA,1
29403,2020-10-03,7.0,0013j00002zftszAAA,1
29404,2020-08-06,9.0,0013j00002z0AkiAAE,1
29405,2020-09-02,5.0,0013j00002z0AkiAAE,1
29406,2020-09-02,5.0,0013j00002z0AkiAAE,1
29407,2020-07-21,21.0,0013j00002yyrvKAAQ,1
29408,2020-07-22,18.0,0013j00002yyrvKAAQ,1
29409,2020-07-27,12.0,0013j00002yyrvKAAQ,1
29410,2020-07-29,10.0,0013j00002yyrvKAAQ,1
29411,2020-08-20,61.0,0013j00002yyrvKAAQ,1
29412,2020-08-22,3.0,0013j00002yyrvKAAQ,1
29413,2020-08-26,7.0,0013j00002yyrvKAAQ,1
29414,2020-08-31,8.0,0013j00002yyrvKAAQ,1
29415,2020-09-04,10.0,0013j00002yyrvKAAQ,1
29416,2020-09-08,9.0,0013j00002yyrvKAAQ,1
29417,2020-09-18,4.0,0013j00002yyrvKAAQ,1
29418,2020-09-28,14.0,0013j00002yyrvKAAQ,1
29419,2020-07-14,6.0,0013j00002yoNdjAAE,1
29420,2020-10-05,3.0,0013j00002zPZMKAA4,1
29421,2020-10-05,3.0,0013j00002zPZMKAA4,1
29422,2020-09-18,6.0,0013j00002z0bD7AAI,1
29423,2020-10-06,20.0,0013j00002z0bD7AAI,1
29424,2020-10-06,20.0,0013j00002z0bD7AAI,1
29425,2020-09-03,11.0,0013j00002zQcCKAA0,1
29426,2020-09-12,7.0,0013j00002zQcCKAA0,1
29427,2020-07-10,9.0,0013j00002twshCAAQ,1
29428,2020-10-27,6.0,0013j000030CU1RAAW,1
29429,2020-06-10,12.0,0013j00002u39gNAAQ,1
29430,2020-06-17,8.0,0013j00002u39gNAAQ,1
29431,2020-07-28,8.0,0013j00002u39gNAAQ,1
29432,2020-09-16,4.0,0013j00002u39gNAAQ,1
29433,2020-09-16,4.0,0013j00002u39gNAAQ,1
29434,2020-08-07,63.0,0013j00002z20PDAAY,1
29435,2020-10-19,4.0,0013j000030CGyeAAG,1
29436,2020-08-17,7.0,0013j00002yyRXtAAM,1
29437,2020-08-19,10.0,0013j00002yyRXtAAM,1
29438,2020-05-10,18.0,0013j00002mYGaqAAG,1
29439,2020-06-12,12.0,0013j00002mYGaqAAG,1
29440,2020-10-26,46.0,0013j000030EXBtAAO,1
29441,2020-09-20,7.0,0013j00002zfDMbAAM,1
29442,2020-09-26,14.0,0013j00002zfDMbAAM,1
29443,2020-10-27,2.0,0013j00002uDgWvAAK,1
29444,2020-06-09,10.0,0013j00002u3wFBAAY,1
29445,2020-09-23,7.0,0013j00002zhakVAAQ,1
29446,2020-09-30,18.0,0013j00002zhakVAAQ,1
29447,2020-07-01,5.0,0013j00002yP9xKAAS,1
29448,2020-05-13,15.0,0013j00002ttcnpAAA,1
29449,2020-09-18,4.0,0013j00002zQRjCAAW,1
29450,2020-09-09,10.0,0011L00002dcfyLQAQ,1
29451,2020-09-26,8.0,0013j00002zgx6eAAA,1
29452,2020-09-22,5.0,0013j00002zO31pAAC,1
29453,2020-06-23,94.0,0013j00002yAQ5mAAG,1
29454,2020-07-19,10.0,0013j00002tvknqAAA,1
29455,2020-05-26,5.0,0013j00002txSd2AAE,1
29456,2020-07-04,10.0,0013j00002txSd2AAE,1
29457,2020-06-04,11.0,0013j00002u2MpbAAE,1
29458,2020-10-02,3.0,0013j0000303uC0AAI,1
29459,2020-10-09,11.0,0013j0000303uC0AAI,1
29460,2020-05-02,13.0,0013j00002sqseiAAA,1
29461,2020-10-27,3.0,0013j00002zgmkPAAQ,1
29462,2020-09-23,6.0,0013j00002zgq72AAA,1
29463,2020-10-05,3.0,0013j00002zgq72AAA,1
29464,2020-10-11,4.0,0013j00002zgq72AAA,1
29465,2020-10-25,8.0,0013j00002zgq72AAA,1
29466,2020-10-26,5.0,0013j00002zgq72AAA,1
29467,2020-07-25,23.0,0013j00002yoX7NAAU,1
29468,2020-07-25,23.0,0013j00002yoX7NAAU,1
29469,2020-08-09,8.0,0013j00002syHNWAA2,1
29470,2020-04-09,6.0,0013j00002sg9VlAAI,1
29471,2020-09-25,7.0,0013j00002sg9VlAAI,1
29472,2020-09-18,4.0,0013j00002zQNvdAAG,1
29473,2020-08-14,22.0,0013j00002z1Lf6AAE,1
29474,2020-08-14,22.0,0013j00002z1Lf6AAE,1
29475,2020-08-20,86.0,0013j00002z1Lf6AAE,1
29476,2020-09-30,10.0,0013j00002z1Lf6AAE,1
29477,2020-06-30,26.0,0013j00002twfkJAAQ,1
29478,2020-06-30,26.0,0013j00002twfkJAAQ,1
29479,2020-06-30,26.0,0013j00002twfkJAAQ,1
29480,2020-09-24,13.0,0013j00002zfT4DAAU,1
29481,2020-09-23,3.0,0013j00002zgcfNAAQ,1
29482,2020-10-25,16.0,0013j00002zgcfNAAQ,1
29483,2020-10-25,16.0,0013j00002zgcfNAAQ,1
29484,2020-08-30,7.0,0013j00002zQoMAAA0,1
29485,2020-09-03,4.0,0013j00002zQoMAAA0,1
29486,2020-09-03,12.0,0013j00002zQoMAAA0,1
29487,2020-09-01,4.0,0013j00002zPFmeAAG,1
29488,2020-08-21,7.0,0013j00002ykvCCAAY,1
29489,2020-08-27,7.0,0013j00002ykvCCAAY,1
29490,2020-06-12,7.0,0013j00002y827NAAQ,1
29491,2020-07-04,5.0,0011L00002dcNNcQAM,1
29492,2020-07-06,4.0,0013j00002ynWPPAA2,1
29493,2020-07-11,12.0,0013j00002ynWPPAA2,1
29494,2020-07-28,13.0,0013j00002ynWPPAA2,1
29495,2020-07-13,24.0,0013j00002ttndMAAQ,1
29496,2020-07-22,8.0,0013j00002ttndMAAQ,1
29497,2020-08-24,10.0,0013j00002ttndMAAQ,1
29498,2020-05-16,7.0,0013j00002tfpFKAAY,1
29499,2020-06-08,35.0,0013j00002tfpFKAAY,1
29500,2020-06-11,16.0,0013j00002tfpFKAAY,1
29501,2020-06-11,16.0,0013j00002tfpFKAAY,1
29502,2020-06-12,11.0,0013j00002tfpFKAAY,1
29503,2020-06-15,12.0,0013j00002tfpFKAAY,1
29504,2020-06-17,10.0,0013j00002tfpFKAAY,1
29505,2020-06-17,10.0,0013j00002tfpFKAAY,1
29506,2020-07-20,11.0,0013j00002tfpFKAAY,1
29507,2020-10-22,10.0,0013j0000304H5LAAU,1
29508,2020-07-02,67.0,0011L00002bGl1LQAS,1
29509,2020-07-21,10.0,0013j00002tud0CAAQ,1
29510,2020-09-17,5.0,0013j00002tud0CAAQ,1
29511,2020-07-01,19.0,0013j00002yBmC4AAK,1
29512,2020-10-20,5.0,0013j00002zO9KGAA0,1
29513,2020-10-20,5.0,0013j00002zO9KGAA0,1
29514,2020-10-20,5.0,0013j00002zO9KGAA0,1
29515,2020-10-20,5.0,0013j00002zO9KGAA0,1
29516,2020-09-03,17.0,0013j00002zeNL3AAM,1
29517,2020-09-03,17.0,0013j00002zeNL3AAM,1
29518,2020-07-01,16.0,0013j00002ymBoYAAU,1
29519,2020-07-02,17.0,0013j00002ymBoYAAU,1
29520,2020-08-07,6.0,0013j00002z0hDMAAY,1
29521,2020-08-19,7.0,0013j00002z0hDMAAY,1
29522,2020-09-28,2.0,0013j0000303F59AAE,1
29523,2020-09-23,9.0,0013j00002z1bKYAAY,1
29524,2020-06-26,7.0,0013j00002u5QGNAA2,1
29525,2020-06-30,10.0,0013j00002u5QGNAA2,1
29526,2020-06-30,16.0,0013j00002u5QGNAA2,1
29527,2020-07-29,11.0,0013j00002u5QGNAA2,1
29528,2020-09-09,11.0,0013j00002u5QGNAA2,1
29529,2020-10-07,3.0,0013j00002u5QGNAA2,1
29530,2020-10-15,4.0,0013j000030CVVZAA4,1
29531,2020-10-15,4.0,0013j000030CVVZAA4,1
29532,2020-10-15,6.0,0013j000030CVVZAA4,1
29533,2020-10-12,4.0,0013j00002zhAhgAAE,1
29534,2020-10-12,4.0,0013j00002zhAhgAAE,1
29535,2020-10-13,11.0,0013j00002zhAhgAAE,1
29536,2020-10-13,11.0,0013j00002zhAhgAAE,1
29537,2020-06-24,15.0,0013j00002tu9fzAAA,1
29538,2020-07-02,5.0,0013j00002tu9fzAAA,1
29539,2020-07-27,6.0,0013j00002yp0M8AAI,1
29540,2020-07-28,10.0,0013j00002yp0M8AAI,1
29541,2020-08-31,33.0,0013j00002yp0M8AAI,1
29542,2020-07-03,13.0,0013j00002yn6MUAAY,1
29543,2020-07-03,13.0,0013j00002yn6MUAAY,1
29544,2020-08-19,14.0,0013j00002yn6MUAAY,1
29545,2020-09-04,8.0,0013j00002yn6MUAAY,1
29546,2020-09-26,7.0,0013j00002yn6MUAAY,1
29547,2020-07-31,14.0,0013j00002u2VyIAAU,1
29548,2020-10-07,2.0,0013j00002z1xplAAA,1
29549,2020-10-20,4.0,0013j00002z1xplAAA,1
29550,2020-10-21,43.0,0013j00002z1xplAAA,1
29551,2020-09-01,8.0,0013j00002zPm2ZAAS,1
29552,2020-04-30,2.0,0013j00002sxgd1AAA,1
29553,2020-09-14,4.0,0013j00002zOyDTAA0,1
29554,2020-09-19,9.0,0013j00002zOyDTAA0,1
29555,2020-09-19,9.0,0013j00002zOyDTAA0,1
29556,2020-06-13,8.0,0013j00002u4OO1AAM,1
29557,2020-09-29,2.0,0013j00003044QkAAI,1
29558,2020-09-02,5.0,0013j00002zQlY9AAK,1
29559,2020-10-24,7.0,0013j000030CTzMAAW,1
29560,2020-10-24,7.0,0013j000030CTzMAAW,1
29561,2020-10-24,11.0,0013j000030CTzMAAW,1
29562,2020-10-29,34.0,0013j000030CTzMAAW,1
29563,2020-07-05,12.0,0013j00002tLwLsAAK,1
29564,2020-09-06,12.0,0013j00002tLwLsAAK,1
29565,2020-09-10,7.0,0013j00002tLwLsAAK,1
29566,2020-10-15,7.0,0013j00002tLwLsAAK,1
29567,2020-10-17,12.0,0013j00002tLwLsAAK,1
29568,2020-10-17,12.0,0013j00002tLwLsAAK,1
29569,2020-10-15,3.0,0013j0000304ZxxAAE,1
29570,2020-09-26,9.0,0013j00002tuFoTAAU,1
29571,2020-09-10,7.0,0013j00002zelkIAAQ,1
29572,2020-09-10,16.0,0013j00002zelkIAAQ,1
29573,2020-04-02,6.0,0013j00002mZe3wAAC,1
29574,2020-04-27,19.0,0013j00002mZe3wAAC,1
29575,2020-04-29,10.0,0013j00002mZe3wAAC,1
29576,2020-07-31,6.0,0013j00002yor87AAA,1
29577,2020-09-01,8.0,0013j00002zPmTvAAK,1
29578,2020-09-01,8.0,0013j00002zPmTvAAK,1
29579,2020-09-02,12.0,0013j00002zPmTvAAK,1
29580,2020-09-02,12.0,0013j00002zPmTvAAK,1
29581,2020-09-11,29.0,0013j00002zPmTvAAK,1
29582,2020-07-20,12.0,0013j00002yykQwAAI,1
29583,2020-07-23,4.0,0013j00002yykQwAAI,1
29584,2020-10-05,3.0,0013j00002yftgEAAQ,1
29585,2020-10-15,5.0,0013j00002yftgEAAQ,1
29586,2020-07-28,13.0,0013j00002ypEQcAAM,1
29587,2020-07-28,13.0,0013j00002ypEQcAAM,1
29588,2020-09-22,6.0,0013j00002ypEQcAAM,1
29589,2020-10-13,4.0,0013j00002ypEQcAAM,1
29590,2020-10-19,11.0,0013j00002uDL0wAAG,1
29591,2020-06-30,9.0,0013j00002ym42OAAQ,1
29592,2020-07-27,10.0,0013j00002y6MlUAAU,1
29593,2020-08-21,8.0,0013j00002y6MlUAAU,1
29594,2020-08-07,27.0,0013j00002z1OefAAE,1
29595,2020-07-18,109.0,0011L00002Y26ksQAB,1
29596,2020-10-26,7.0,0013j00002tfKjcAAE,1
29597,2020-10-16,15.0,0013j00002uDq57AAC,1
29598,2020-10-16,15.0,0013j00002uDq57AAC,1
29599,2020-07-23,7.0,0013j00002yyDI0AAM,1
29600,2020-10-21,6.0,0013j00002yyDI0AAM,1
29601,2020-07-23,6.0,0013j00002yySToAAM,1
29602,2020-09-22,5.0,0013j00002zR4hOAAS,1
29603,2020-08-26,18.0,0013j00002yowZYAAY,1
29604,2020-07-07,4.0,0013j00002yPGMSAA4,1
29605,2020-07-02,53.0,0013j00002ykmjMAAQ,1
29606,2020-08-12,50.0,0013j00002zNn8HAAS,1
29607,2020-08-22,6.0,0013j00002zNn8HAAS,1
29608,2020-08-22,25.0,0013j00002zNn8HAAS,1
29609,2020-08-22,25.0,0013j00002zNn8HAAS,1
29610,2020-09-13,7.0,0013j00002yyiQmAAI,1
29611,2020-09-13,7.0,0013j00002yyiQmAAI,1
29612,2020-07-09,4.0,0013j00002ynWSmAAM,1
29613,2020-07-09,25.0,0013j00002ynWSmAAM,1
29614,2020-07-10,16.0,0013j00002ynWSmAAM,1
29615,2020-07-23,9.0,0013j00002ynWSmAAM,1
29616,2020-09-21,8.0,0013j00002ynWSmAAM,1
29617,2020-08-28,12.0,0013j00002ynrNJAAY,1
29618,2020-09-03,8.0,0013j00002yyZiLAAU,1
29619,2020-10-04,18.0,0013j00002yyZiLAAU,1
29620,2020-07-20,5.0,0013j00002ykqSNAAY,1
29621,2020-05-27,11.0,0013j00002tvDQAAA2,1
29622,2020-08-25,7.0,0013j00002z2BafAAE,1
29623,2020-06-13,4.0,0013j00002txYfyAAE,1
29624,2020-09-26,6.0,0013j00002txYfyAAE,1
29625,2020-07-18,6.0,0013j00002ypQHwAAM,1
29626,2020-09-09,6.0,0013j00002ypQHwAAM,1
29627,2020-09-09,6.0,0013j00002ypQHwAAM,1
29628,2020-09-15,5.0,0013j00002zgAkYAAU,1
29629,2020-09-15,5.0,0013j00002zgAkYAAU,1
29630,2020-10-21,6.0,0013j00002zgAkYAAU,1
29631,2020-08-05,5.0,0013j00002z1OWcAAM,1
29632,2020-08-09,8.0,0013j00002z1OWcAAM,1
29633,2020-08-09,15.0,0013j00002z1OWcAAM,1
29634,2020-08-11,11.0,0013j00002z1OWcAAM,1
29635,2020-08-28,15.0,0013j00002z1OWcAAM,1
29636,2020-10-20,2.0,0013j00002z1OWcAAM,1
29637,2020-10-20,9.0,0013j00002z1OWcAAM,1
29638,2020-10-27,6.0,0013j00002z1OWcAAM,1
29639,2020-09-28,2.0,0011L00002dbyZKQAY,1
29640,2020-09-28,2.0,0011L00002dbyZKQAY,1
29641,2020-06-19,3.0,0013j00002yAiItAAK,1
29642,2020-07-01,19.0,0013j00002yAiItAAK,1
29643,2020-09-11,4.0,0013j00002zfoNPAAY,1
29644,2020-09-25,3.0,0013j00002zfoNPAAY,1
